State,city,cityClicks,cityApplies,jobPostings,populationTotal,popInLaborForce,unemployedPop,appliesPerClick,clicksPerPosting,jobsPerUnemployed,unemploymentRate,Prediction,Residual
IL,ELMWOOD PARK,10086,1768,16,508688,268760,18328,0.1752924846321634,630.375,8.729812309035355e-4,0.06819467182616461,7599.087644698822,2486.9123553011777
IL,ELWOOD,67470,12330,95,336072,160170,10317,0.18274788795020008,710.2105263157895,0.009208103130755065,0.06441281138790035,62395.979726759426,5074.0202732405705
IL,EMMA,6229,1010,12,3024,1632,108,0.162144806550008,519.0833333333334,0.1111111111111111,0.0661764705882353,5848.074519561211,380.9254804387889
IL,EVANSTON,67206,11373,126,3991218,2051070,118524,0.16922596196768147,533.3809523809524,0.0010630758327427356,0.057786423671547044,83945.12325636196,-16739.12325636195
IL,EVERGREEN PARK,8578,1699,13,258037,134056,7592,0.19806481697365352,659.8461538461538,0.0017123287671232876,0.05663304887509697,5513.803866688648,3064.196133311352
IL,FAIRBURY,14904,2604,22,109010,56914,1650,0.1747181964573269,677.4545454545455,0.013333333333333334,0.028991109393119444,11850.694028868824,3053.3059711311766
IL,FAIRFIELD,85690,14212,152,2260768,1152016,82440,0.16585365853658537,563.75,0.0018437651625424552,0.0715615060901932,101914.42669318312,-16224.426693183126
IL,FAIRVIEW HEIGHTS,9547,1757,15,251370,143940,8580,0.18403687022101184,636.4666666666667,0.0017482517482517483,0.05960817007086286,6901.062240872647,2645.9377591273533
IL,FARINA,5065,862,10,18090,7240,830,0.17018756169792695,506.5,0.012048192771084338,0.11464088397790055,3524.1027859531496,1540.8972140468504
IL,FARMERSVILLE,29596,5188,44,264077,122485,9592,0.17529395864305988,672.6363636363636,0.0045871559633027525,0.07831162999550965,27019.77889845499,2576.22110154501
IL,FARMINGTON,56236,10132,153,2643498,1355877,64584,0.18016928657799275,367.55555555555554,0.0023690078037904125,0.047632639243825214,102587.35240907609,-46351.35240907609
IL,FENTON,9180,1525,10,165280,87044,5054,0.16612200435729849,918,0.0019786307874950534,0.05806258903543036,3434.4844140633904,5745.51558593661
IL,FLANAGAN,6536,1117,9,15021,7110,540,0.17089963280293757,726.2222222222222,0.016666666666666666,0.0759493670886076,2874.7254016646043,3661.2745983353957
IL,FLORA,30081,5598,33,173008,82467,4070,0.18609753665104217,911.5454545454545,0.008108108108108109,0.0493530745631586,19424.998964947295,10656.001035052705
IL,FLOSSMOOR,10607,1989,12,112524,53856,4284,0.18751767700575092,883.9166666666666,0.0028011204481792717,0.07954545454545454,4826.757593710796,5780.242406289204
IL,FOREST PARK,20886,3544,22,458887,238722,28446,0.16968304127166522,949.3636363636364,7.733952049497294e-4,0.11915952446779099,11768.84340946974,9117.15659053026
IL,FOX LAKE,18792,3114,30,213855,107430,9120,0.1657088122605364,626.4,0.003289473684210526,0.08489248813180676,17308.00860421569,1483.9913957843078
IL,FOX RIVER GROVE,8545,1446,8,45672,27192,2248,0.1692217671152721,1068.125,0.0035587188612099642,0.08267137393350986,2060.023191998861,6484.976808001139
IL,FRANKFORT,165636,30024,198,2733830,1384020,91784,0.18126494240382526,836.5454545454545,0.0021572387344199425,0.06631696073756159,133797.90300157684,31838.096998423156
IL,FRANKLIN GROVE,4397,706,8,13032,5448,192,0.16056402092335684,549.625,0.041666666666666664,0.03524229074889868,2418.54908425333,1978.4509157466703
IL,FRANKLIN PARK,23148,4192,40,554e3,321480,18420,0.18109555901157767,578.7,0.0021715526601520088,0.05729749906681598,24238.05791468548,-1090.0579146854814
IL,FREEBURG,25083,4233,42,119560,67130,2520,0.1687597177371128,597.2142857142857,0.016666666666666666,0.03753910323253389,25738.954097379916,-655.9540973799175
IL,FREEPORT,99500,17120,190,2297955,1164016,81092,0.17206030150753768,523.6842105263158,0.0023430178069353325,0.06966570906241838,128242.6225427753,-28742.62254277529
IL,FULTON,79680,13155,135,695889,307755,25443,0.16509789156626506,590.2222222222222,0.005305978068623983,0.08267290539552566,90090.88618543191,-10410.88618543191
IL,GALENA,43236,7080,66,353584,175604,9889,0.16375242853177907,655.0909090909091,0.006674082313681869,0.05631420696567276,42280.966335977086,955.0336640229121
IL,GALESBURG,32916,5468,60,631005,276150,21435,0.16611982014825616,548.6,0.0027991602519244225,0.07762085822922325,38103.641534557995,-5187.641534557998
IL,GALVA,11010,2076,18,34140,17148,948,0.1885558583106267,611.6666666666666,0.0189873417721519,0.055283414975507345,9132.247985300977,1877.752014699023
IL,GARDNER,20825,3570,50,462920,238780,13980,0.17142857142857143,416.5,0.00357653791130186,0.05854761705335455,31172.928104747087,-10347.928104747087
IL,GENESEO,20211,3345,27,206397,91377,3330,0.16550393350155856,748.5555555555555,0.008108108108108109,0.03644243080862799,15267.338117217398,4943.661882782602
IL,GENEVA,156816,26983,319,2384873,1186506,72065,0.1720679012345679,491.58620689655174,0.004426559356136821,0.060737155985726154,217617.41659932258,-60801.41659932257
IL,GENOA,66872,11152,96,216012,109464,6024,0.16676635961239383,696.5833333333334,0.01593625498007968,0.05503179127384346,63146.586951460245,3725.4130485397577
IL,GEORGETOWN,88200,14196,147,1582098,732039,45094,0.16095238095238096,600,0.003259857187208941,0.061600543140461095,98412.06937141441,-10212.069371414409
IL,GIBSON CITY,4666,864,11,45837,22462,1980,0.18516930990141447,424.1818181818182,0.005555555555555556,0.0881488736532811,4156.902896024712,509.09710397528767
IL,GILBERTS,12256,2030,14,104706,57232,3388,0.1656331592689295,875.4285714285714,0.004132231404958678,0.059197651663405085,6223.678929157998,6032.321070842002
IL,GILLESPIE,2458,411,6,27834,13434,1368,0.16720911310008138,409.6666666666667,0.0043859649122807015,0.10183117463153193,681.1005711885375,1776.8994288114625
IL,GILMAN,23250,4190,60,62004,30288,2052,0.18021505376344085,387.5,0.029239766081871343,0.06774960380348653,38327.43218930597,-15077.43218930597
IL,GLEN CARBON,7424,1273,18,245916,128916,6624,0.17147090517241378,412.44444444444446,0.002717391304347826,0.05138229544819883,8985.849086352686,-1561.8490863526868
IL,GLEN ELLYN,13681,2444,22,831556,442354,21384,0.17864191214092537,621.8636363636364,0.00102880658436214,0.04834137365096732,11761.446413064668,1919.553586935331
IL,GLENCOE,72648,11826,81,244962,121545,4473,0.16278493557978196,896.8888888888889,0.018108651911468814,0.03680118474639023,52773.45180049338,19874.548199506626
IL,GLENDALE HEIGHTS,15377,2626,26,899964,520676,40196,0.17077453339403004,591.4230769230769,6.46830530401035e-4,0.07719964046739239,14555.06850739475,821.9314926052499
IL,GLENVIEW,53484,8960,72,1958400,943704,39708,0.16752673696806522,742.8333333333334,0.001813236627379873,0.042076752880140386,46432.96277202751,7051.037227972492
IL,GLENWOOD,132900,23655,225,635445,303435,19425,0.17799097065462754,590.6666666666666,0.011583011583011582,0.06401700528943596,152491.52402990888,-19591.524029908876
IL,GODFREY,8946,1538,13,211094,103519,6084,0.17192041135703107,688.1538461538462,0.002136752136752137,0.058771819665955044,5515.732005105583,3430.267994894417
IL,GOLF,13184,2713,13,6903,3068,104,0.20577973300970873,1014.1538461538462,0.125,0.03389830508474576,6672.5518019589135,6511.4481980410865
IL,GRANITE CITY,11223,1802,15,643200,316875,26940,0.16056312928806915,748.2,5.567928730512249e-4,0.08501775147928994,6915.291434691386,4307.708565308614
IL,GRANVILLE,41960,7410,150,438e3,226155,12870,0.17659675881792183,279.73333333333335,0.011655011655011656,0.056907872919015716,100525.19339074934,-58565.19339074933
IL,GRAYSLAKE,4561,769,12,442512,245736,10104,0.16860337645253234,380.0833333333333,0.0011876484560570072,0.04111729661099717,4819.548959759099,-258.5489597590982
IL,GRAYVILLE,8732,1402,11,24662,11627,1023,0.16055886394869445,793.8181818181819,0.010752688172043012,0.0879848628192999,4204.857620911054,4527.142379088946
IL,GREAT LAKES,6301,1039,11,140129,120318,1254,0.16489446119663545,572.8181818181819,0.008771929824561403,0.010422380691168404,4186.39491583366,2114.60508416634
IL,GREENFIELD,76200,13550,130,1258257,615745,40534,0.1778215223097113,586.1538461538462,0.003207184092366902,0.06582919877546711,86628.10573936134,-10428.105739361345
IL,GREENVILLE,406704,69600,480,10763080,5314300,483360,0.1711318305204768,847.3,9.930486593843098e-4,0.09095459420808008,329693.0170354194,77010.98296458059
IL,GRIDLEY,11811,2037,33,145244,67078,7216,0.17246634493268986,357.90909090909093,0.004573170731707317,0.1075762545096753,19395.850757039552,-7584.85075703955
IL,GURNEE,19509,3538,29,1085847,611697,29638,0.18135219642216413,672.7241379310345,9.784735812133072e-4,0.048452093111458774,16621.849510258173,2887.1504897418254
IL,HAMEL,6998,1172,10,40995,22560,785,0.16747642183480996,699.8,0.012738853503184714,0.03479609929078014,3530.589878355133,3467.410121644867
IL,HAMILTON,205352,34409,361,3900852,1903743,106552,0.16756106587712805,568.8421052631579,0.0033880171184022824,0.05596973961296246,246751.94273359503,-41399.942733595046
IL,HAMMOND,75978,13335,91,1672086,810927,81965,0.17551133222775014,834.9230769230769,0.0011102299762093576,0.10107568252136136,59647.71860050083,16330.281399499165
IL,HAMPSHIRE,11886,1954,22,187891,99902,4367,0.16439508665657077,540.2727272727273,0.005037783375314861,0.04371283858181017,11775.803579961324,110.19642003867642
IL,HAMPTON,46545,8625,180,2689008,1383348,106968,0.1853045439896874,258.5833333333333,0.0016827462418667265,0.07732544522419521,121344.61953804112,-74799.61953804112
IL,HANOVER PARK,27561,5639,23,885914,495765,34086,0.20460070389318238,1198.304347826087,6.747638326585695e-4,0.06875434933890048,12468.521999517412,15092.478000482588
IL,HARDIN,30755,5695,50,107900,48310,3850,0.18517314257844253,615.1,0.012987012987012988,0.07969364520803146,31248.084446443565,-493.0844464435667
IL,HARRISBURG,27657,4365,54,1316598,676122,43302,0.15782622844126262,512.1666666666666,0.0012470555632534293,0.06404465466291587,33962.694902332514,-6305.694902332513
IL,HARTFORD,122681,20553,143,1954293,958518,127281,0.16753205467839355,857.9090909090909,0.0011234984011753522,0.13278936858775736,95734.99594872825,26946.004051271753
IL,HARVARD,33668,5700,56,275380,139104,9786,0.16930022573363432,601.2142857142857,0.005722460658082976,0.07035024154589371,35344.07882102191,-1676.0788210219139
IL,HARVEY,51935,9505,65,928460,422721,43225,0.1830172330798113,799,0.0015037593984962407,0.10225420549251162,41585.51410096699,10349.485899033014
IL,HARWOOD HEIGHTS,12950,2231,19,448476,225587,13756,0.1722779922779923,681.578947368421,0.0013812154696132596,0.060978691147982815,9675.86631645749,3274.1336835425095
IL,HAVANA,32405,5200,45,155079,69183,5652,0.16046906341613948,720.1111111111111,0.007961783439490446,0.08169637049564199,27739.07485932239,4665.92514067761
IL,HAZEL CREST,11482,2425,11,170544,85371,12089,0.21120013934854556,1043.8181818181818,9.099181073703367e-4,0.14160546321350342,4126.903175573713,7355.096824426287
IL,HEBRON,108820,20110,160,772176,410064,20944,0.1848005881271825,680.125,0.007639419404125287,0.05107495415349799,107426.05891063256,1393.9410893674371
IL,HENNEPIN,17148,2824,20,14480,7080,360,0.16468392815488686,857.4,0.05555555555555555,0.05084745762711865,10863.757409498088,6284.242590501913
IL,HERRIN,7371,1213,16,209488,97728,9248,0.1645638312304979,460.6875,0.0017301038062283738,0.09462999345121152,7594.590927826334,-223.5909278263344
IL,HICKORY HILLS,8082,1586,10,138580,69240,6580,0.19623855481316504,808.2,0.001519756838905775,0.0950317735413056,3432.254602019262,4649.745397980738
IL,HIGHLAND,84546,13662,171,2584703,1262113,89490,0.16159250585480095,494.42105263157896,0.001910828025477707,0.07090490312674064,115087.53289898719,-30541.532898987192
IL,HIGHLAND PARK,49506,9126,66,1486474,714120,67474,0.18434129196461035,750.0909090909091,9.7815454841865e-4,0.09448552064078866,42307.01785186692,7198.982148133081
IL,HIGHWOOD,12484,2076,24,71196,37776,684,0.16629285485421338,520.1666666666666,0.03508771929824561,0.018106734434561626,13441.195658647051,-957.1956586470519
IL,HILLSIDE,31812,5280,60,599780,326040,41860,0.16597510373443983,530.2,0.001433349259436216,0.1283891547049442,38119.08852203742,-6307.088522037419
IL,HINES,21906,3645,27,23310,10728,864,0.16639276910435497,811.3333333333334,0.03125,0.08053691275167785,15483.368115129153,6422.631884870847
IL,HINSDALE,41510,7105,85,457317,217940,10285,0.1711635750421585,488.3529411764706,0.008264462809917356,0.04719188767550702,55459.26661969655,-13949.266619696553
IL,HOFFMAN ESTATES,25266,4188,37,1860841,1090205,51578,0.16575635241035383,682.8648648648649,7.173601147776184e-4,0.04731036823349737,22192.054944285675,3073.9450557143236
IL,HOMER GLEN,7061,1328,9,203247,109773,4671,0.18807534343577398,784.5555555555555,0.0019267822736030828,0.04255144707715012,2740.6882062150235,4320.3117937849765
IL,HOMEWOOD,12264,2054,26,265746,139087,9412,0.16748206131767776,471.6923076923077,0.0027624309392265192,0.06766987568931676,14532.328602769216,-2268.328602769215
IL,HOOPESTON,6427,1043,11,64911,31526,3652,0.16228411389450756,584.2727272727273,0.0030120481927710845,0.11584089323098395,4135.107127541476,2291.8928724585244
IL,HUNTLEY,56478,9582,84,818944,374192,9688,0.16965898225857856,672.3571428571429,0.008670520231213872,0.025890451960490873,54769.515268179755,1708.4847318202442
IL,HYDE PARK,46645,8320,85,909738,487951,28441,0.17836852824525673,548.7647058823529,0.002988643156007173,0.05828659025189005,55434.47943440586,-8789.479434405861
IL,INGLESIDE,7101,1206,24,154600,82136,5848,0.16983523447401774,295.875,0.004103967168262654,0.07119898704587513,13154.551215898475,-6053.551215898476
IL,INVERNESS,23880,4012,40,348580,130340,11670,0.16800670016750419,597,0.003427592116538132,0.08953506214515881,24240.58386532828,-360.5838653282801
IL,ISLAND LAKE,6495,1192,14,117110,71218,3962,0.18352578906851424,463.92857142857144,0.0035335689045936395,0.055632003145272266,6218.799802079172,276.20019792082826
IL,ITASCA,46928,7948,68,438362,242046,12376,0.1693658370269349,690.1176470588235,0.005494505494505495,0.051130776794493606,43658.78213665314,3269.2178633468575
IL,JACKSONVILLE,101928,17100,192,16985168,8684928,696368,0.1677654815163645,530.875,2.7571628793971e-4,0.0801812058775847,130464.05074493773,-28536.05074493773
IL,JERSEYVILLE,6754,1111,9,112518,56070,3753,0.16449511400651465,750.4444444444445,0.002398081534772182,0.06693418940609952,2743.8812219130655,4010.1187780869345
IL,JOHNSTON CITY,3937,679,8,42240,19328,2760,0.17246634493268986,492.125,0.002898550724637681,0.1427980132450331,2054.4745900960443,1882.525409903956
IL,JOLIET,81842,14768,138,9060390,4621068,368598,0.1804452481610909,593.0579710144928,3.7439161362785476e-4,0.0797646777757869,92599.56279537555,-10757.562795375548
IL,JUSTICE,12274,2238,20,153e3,78490,8260,0.18233664656998533,613.7,0.002421307506053269,0.10523633583896037,10370.859968743302,1903.1400312566984
IL,KANKAKEE,17774,3030,27,976050,437427,43875,0.17047372566670418,658.2962962962963,6.153846153846154e-4,0.10030245046602061,15252.657626028584,2521.3423739714162
IL,KENILWORTH,23439,3987,24,87856,45416,1888,0.17010111352873417,976.625,0.012711864406779662,0.0415712524220539,13230.67542523503,10208.32457476497
IL,KEWANEE,13004,2228,22,154847,74855,5027,0.17133189787757613,591.0909090909091,0.00437636761487965,0.06715650257163851,11770.448927995985,1233.5510720040147
IL,KINGSTON,125838,24084,108,872082,441318,28830,0.19138892862251466,1165.1666666666667,0.0037460978147762745,0.06532704308457847,71375.95915889424,54462.04084110576
IL,LA GRANGE,86835,15260,126,1529010,717642,36414,0.17573559048770657,689.1666666666666,0.0034602076124567475,0.050741177355840376,83853.68873805756,2981.3112619424314
IL,LA GRANGE PARK,6736,1145,11,149215,76901,3993,0.16998218527315914,612.3636363636364,0.0027548209366391185,0.0519239021599199,4133.1419262145355,2602.858073785465
IL,LAKE,20658,3795,54,155520,59904,6822,0.18370607028753994,382.55555555555554,0.0079155672823219,0.11388221153846154,33975.21127959559,-13317.211279595587
IL,LAKE BLUFF,14015,2401,19,183920,98135,5795,0.17131644666428827,737.6315789473684,0.003278688524590164,0.0590513068731849,9682.791306078678,4332.208693921321
IL,LAKE FOREST,26190,4408,50,2042575,1099650,49675,0.16830851470026728,523.8,0.0010065425264217413,0.045173464284090394,31198.187226120703,-5008.1872261207045
IL,LAKE IN THE HILLS,10893,2000,14,403368,231770,11732,0.18360414945377765,778.0714285714286,0.0011933174224343676,0.050619148293566896,6207.410295061961,4685.589704938039
IL,LAKE VILLA,9047,1511,13,456716,250770,20579,0.1670166906156737,695.9230769230769,6.317119393556538e-4,0.0820632452047693,5521.613497380222,3525.3865026197786
IL,LAKE ZURICH,12824,2150,27,1142559,635499,31590,0.167654398003743,474.962962962963,8.547008547008547e-4,0.049708968857543445,15237.845860320635,-2413.845860320635
IL,LAKEVIEW,34386,5544,48,130568,55392,4048,0.16122840690978887,716.375,0.011857707509881422,0.07307914500288851,29852.10635949794,4533.893640502061
IL,LAKEWOOD,61947,10215,99,3293950,1527548,97262,0.16489902658724392,625.7272727272727,0.0010178692603483375,0.06367197626523029,65210.28782239356,-3263.287822393565
IL,LANARK,7127,1218,11,28886,13398,616,0.1708993966605865,647.9090909090909,0.017857142857142856,0.04597701149425287,4271.664555224051,2855.3354447759493
IL,LANSING,88875,15165,99,2337709,1229778,114169,0.17063291139240505,897.7272727272727,8.671355621928895e-4,0.09283708116424265,65232.36612932726,23642.633870672737
IL,LAWRENCEVILLE,18124,2936,40,2630040,1358e3,91530,0.16199514455969985,453.1,4.3701518627772313e-4,0.06740058910162003,24323.26220241334,-6199.2622024133425
IL,LE ROY,23835,4295,60,196824,105312,5328,0.1801971890077617,397.25,0.01126126126126126,0.050592525068368276,38161.493763990424,-14326.493763990426
IL,LEBANON,69066,11574,90,1534425,761795,46185,0.1675788376335679,767.4,0.001948684637869438,0.060626546511856866,58913.14878881506,10152.851211184945
IL,LEMONT,33894,5806,42,506016,283290,14553,0.17129875494187763,807,0.002886002886002886,0.051371386212008895,25625.000422326426,8268.999577673576
IL,LENA,2568,400,16,48352,23824,1960,0.1557632398753894,160.5,0.00816326530612245,0.08226997985224983,7645.464423234911,-5077.464423234911
IL,LIBERTYVILLE,54072,9558,72,1073952,557424,23868,0.17676431424766978,751,0.0030165912518853697,0.042818393180056834,46422.350232894096,7649.649767105904
IL,LINCOLN,57150,9288,162,3694914,1954332,93033,0.1625196850393701,352.77777777777777,0.0017413175969817163,0.0476034778123676,108855.90372900438,-51705.903729004385
IL,LINCOLN PARK,25292,4266,42,1004304,487473,41748,0.168669935157362,602.1904761904761,0.001006036217303823,0.08564166630767242,25644.98468598386,-352.98468598386285
IL,LINCOLNSHIRE,19489,3588,36,295452,124920,5076,0.18410385345579558,541.3611111111111,0.0070921985815602835,0.04063400576368876,21495.07963817489,-2006.0796381748899
IL,LINCOLNWOOD,7551,1423,11,139007,64834,2596,0.18845186068070455,686.4545454545455,0.00423728813559322,0.04004071937563624,4145.258022316805,3405.741977683195
IL,LINDENHURST,6432,1069,12,536412,306276,19176,0.16620024875621892,536,6.257822277847309e-4,0.06261019472632527,4826.83452283656,1605.1654771634408
IL,LISLE,45918,8064,72,1080468,627336,36216,0.17561740493923952,637.75,0.0019880715705765406,0.05772982899116263,46429.76543526366,-511.7654352636625
IL,LITCHFIELD,83547,13932,135,641040,333075,14040,0.16675643649682215,618.8666666666667,0.009615384615384616,0.04215266831794641,90115.89817055584,-6568.898170555844
IL,LOCKPORT,41512,7716,56,1291752,675878,41538,0.18587396415494314,741.2857142857143,0.0013481631277384564,0.06145783706526917,35346.74501239567,6165.2549876043295
IL,LOMBARD,28874,5178,37,1941982,1083915,62715,0.17933088591812704,780.3783783783783,5.899705014749262e-4,0.057859703020993344,22206.33193438338,6667.668065616619
IL,LONG GROVE,10247,2020,11,22748,13915,220,0.19713086757099638,931.5454545454545,0.05,0.015810276679841896,4575.930498629905,5671.069501370095
IL,LORAINE,9866,1702,20,12830,5670,280,0.172511656192986,493.3,0.07142857142857142,0.04938271604938271,11014.172866512496,-1148.172866512496
IL,LOVES PARK,12474,2101,18,438336,232542,17676,0.16843033509700175,693,0.0010183299389002036,0.07601207523802152,8985.10344274179,3488.89655725821
IL,LOWELL,11367,2223,36,668292,352948,26536,0.1955661124307205,315.75,0.0013566475731082302,0.07518387977832429,21470.52666730519,-10103.526667305186
IL,LYNN CENTER,5313,869,11,13926,7502,55,0.16356107660455488,483,0.2,0.007331378299120235,5998.178302525304,-685.1783025253039
IL,LYNNVILLE,7734,1290,15,26450,13290,730,0.16679596586501164,515.6,0.02054794520547945,0.05492851768246802,7068.4283900559185,665.571609944082
IL,LYNWOOD,7443,1242,10,711970,318420,31040,0.16686819830713423,744.3,3.2216494845360824e-4,0.09748131398781483,3454.907165233548,3988.092834766452
IL,LYONS,62064,11556,108,431514,206082,15660,0.18619489559164734,574.6666666666666,0.006896551724137931,0.07598916935976942,71387.52372298921,-9323.523722989203
IL,MACHESNEY PARK,5206,878,12,274920,147768,10968,0.16865155589704187,433.8333333333333,0.0010940919037199124,0.07422445996426831,4819.863064326712,386.1369356732877
IL,MACOMB,22644,4044,52,1409902,729261,36829,0.17859035506094328,435.46153846153845,0.0014119308153900459,0.05050180936591975,32569.71430940657,-9925.714309406569
IL,MAHOMET,13425,2259,14,193466,103978,3640,0.168268156424581,958.9285714285714,0.0038461538461538464,0.035007405412683455,6221.3163882634535,7203.6836117365465
IL,MANHATTAN,33432,5344,52,1037257,590863,28769,0.15984685331419,642.9230769230769,0.0018075011296882061,0.04868979780422873,32562.258831710413,869.7411682895889
IL,MANITO,7864,1339,9,33453,18009,1071,0.17026958290946084,873.7777777777778,0.008403361344537815,0.059470264867566215,2797.101287877241,5066.898712122759
IL,MANTENO,5683,956,10,118650,62880,4030,0.16822101002991377,568.3,0.0024813895781637717,0.06409033078880406,3437.82838222696,2245.17161777304
IL,MAPLE PARK,9014,1577,11,46024,27313,1617,0.17495007765697804,819.4545454545455,0.006802721088435374,0.05920257752718486,4168.225272562007,4845.774727437993
IL,MAPLETON,50624,8256,88,255706,122507,5269,0.16308470290771176,575.2727272727273,0.016701461377870562,0.043009787195833704,57610.61785837589,-6986.617858375891
IL,MARBLEHEAD,7269,1182,10,203630,102410,4320,0.16260833677259595,726.9,0.0023148148148148147,0.04218338052924519,3436.651943789335,3832.348056210665
IL,MARENGO,36925,6550,55,294151,152449,9141,0.17738659444820581,671.3636363636364,0.006016847172081829,0.05996103614979436,34653.20173411759,2271.798265882414
IL,MARION,203573,34385,437,5493242,2502091,177004,0.16890746808270252,465.8421052631579,0.002468870759982825,0.07074243103068593,299491.85505132953,-95918.85505132955
IL,MARISSA,5811,966,8,21872,12200,1296,0.16623644811564275,726.375,0.006172839506172839,0.1062295081967213,2083.489697662275,3727.510302337725
IL,MARKHAM,41835,7893,63,285327,114114,13650,0.18866977411258515,664.047619047619,0.004615384615384616,0.11961722488038277,40188.356711498425,1646.6432885015738
IL,MARSEILLES,4515,763,12,91116,44436,4296,0.16899224806201552,376.25,0.002793296089385475,0.09667836889008911,4826.70007887321,-311.70007887321003
IL,MARSHALL,85470,15554,154,1280477,622490,34881,0.18198198198198198,555,0.004415011037527594,0.056034635094539674,103258.22753027611,-17788.22753027611
IL,MARYVILLE,15525,2619,36,1287408,634056,40812,0.16869565217391305,431.25,8.820935019112026e-4,0.06436655437374617,21485.875945702166,-5960.875945702165
IL,MASCOUTAH,10326,1652,14,134722,68362,5642,0.15998450513267481,737.5714285714286,0.0024813895781637717,0.08253123080073725,6211.157691332039,4114.842308667961
IL,MATTESON,11916,2033,18,383346,216180,28224,0.17061094326955353,662,6.377551020408163e-4,0.1305578684429642,8996.160477136144,2919.839522863856
IL,MATTOON,16476,2744,24,267720,134580,9900,0.16654527798009225,686.5,0.0024242424242424242,0.07356219349086046,13144.256041822831,3331.743958177169
IL,MAYWOOD,44720,7770,65,815126,408005,45669,0.17374776386404292,688,0.0014232849416453174,0.11193245180818863,41588.14912070382,3131.8508792961825
IL,MAZON,8976,1562,12,21336,11256,588,0.17401960784313725,748,0.02040816326530612,0.05223880597014925,4988.589403244276,3987.410596755725
IL,MCHENRY,28652,5084,50,1419300,799325,45100,0.17743962027083623,573.04,0.0011086474501108647,0.05642260657429706,31192.794358223113,-2540.7943582231137
IL,MEDINAH,9689,1853,11,25223,13563,770,0.1912478067912065,880.8181818181819,0.014285714285714285,0.05677210056772101,4238.010173799962,5450.989826200038
IL,MELROSE PARK,25437,4778,22,1039148,532268,35838,0.18783661595313914,1156.2272727272727,6.138735420503376e-4,0.06733074315946103,11777.608582321804,13659.391417678196
IL,MENDON,64687,10724,105,250620,134220,5535,0.16578292392598204,616.0666666666667,0.018970189701897018,0.041238265534197585,69409.62630346362,-4722.626303463623
IL,MENDOTA,22208,3660,44,247236,111232,20350,0.16480547550432276,504.72727272727275,0.002162162162162162,0.1829509493670886,27011.740323880105,-4803.740323880106
IL,METROPOLIS,7941,1405,12,139152,56916,3972,0.17692985770054148,661.75,0.0030211480362537764,0.06978705460678895,4828.410345861827,3112.5896541381726
IL,MIDLOTHIAN,34460,7504,56,2154824,1150450,52836,0.21775972141613464,615.3571428571429,0.0010598834128245894,0.04592637663522969,35359.720109233676,-899.7201092336745
IL,MILAN,97272,16200,156,745316,360022,24492,0.16654330125832717,623.5384615384615,0.006369426751592357,0.06802917599480032,104647.86057076244,-7375.860570762441
IL,MILLINGTON,27855,4420,75,637905,324e3,25575,0.15867887273380005,371.4,0.002932551319648094,0.07893518518518519,48502.2426753325,-20647.242675332494
IL,MILLSTADT,5895,1097,9,65268,36009,2520,0.18608990670059372,655,0.0035714285714285713,0.06998250437390652,2753.2939034332394,3141.7060965667606
IL,MINONK,6263,1013,9,22608,11304,639,0.1617435733673958,695.8888888888889,0.014084507042253521,0.05652866242038217,2850.3759643892445,3412.6240356107555
IL,MINOOKA,11158,2047,13,186342,98514,5460,0.18345581645456174,858.3076923076923,0.002380952380952381,0.055423594615993665,5517.180181543796,5640.819818456204
IL,MOKENA,11702,1941,20,512080,292580,12920,0.16586908220816954,585.1,0.0015479876160990713,0.04415886253332422,10369.057450406624,1332.9425495933765
IL,MOLINE,55728,9015,93,1406625,726020,51119,0.1617678725236865,599.2258064516129,0.0018192844147968466,0.07040990606319385,60997.09793973783,-5269.0979397378305
IL,MOMENCE,3627,596,9,55017,25551,1449,0.16432313206506755,403,0.006211180124223602,0.05671010919337795,2776.838012293545,850.1619877064549
IL,MONEE,14489,2547,16,146992,82832,3504,0.17578852922907032,905.5625,0.0045662100456621,0.04230249179061232,7613.499695751584,6875.500304248416
IL,MONMOUTH,12688,2204,28,190218,94780,6951,0.17370744010088274,453.14285714285717,0.004028197381671702,0.07333825701624816,15926.454265265605,-3238.4542652656046
IL,MONTGOMERY,127770,21630,170,5351651,2627554,183889,0.16928856539093684,751.5882352941177,9.244707405010632e-4,0.06998486044435243,114516.66086441405,13253.33913558595
IL,MONTICELLO,66390,13545,105,897876,415562,33558,0.20402169001355625,632.2857142857143,0.0031289111389236545,0.08075329313074824,69298.3641761001,-2908.3641761001095
IL,MONTROSE,80766,13454,126,669555,324018,21348,0.16657999653319466,641,0.005902192242833052,0.0658852285984112,83855.89853306509,-3089.8985330650958
IL,MORRIS,40376,6992,104,518635,265486,17446,0.1731721814939568,388.2307692307692,0.005961251862891207,0.06571344628341984,68610.04942483404,-28234.04942483404
IL,MORTON,34998,6258,60,407640,199800,12540,0.17881021772672726,583.3,0.004784688995215311,0.06276276276276277,38110.10292488818,-3112.102924888182
IL,MORTON GROVE,10454,1761,17,398021,199427,9333,0.1684522670748039,614.9411764705883,0.0018214936247723133,0.0467990793623732,8288.347769451295,2165.652230548704
IL,MOUNT CARMEL,7835,1285,50,228050,104680,7500,0.16400765794511807,156.7,0.006666666666666667,0.07164692395873137,31193.222469045457,-23358.222469045457
